id,state,gender,median_home_val,hvp1,pobc1,pobc2,avggift,target_d,median_household_income,ic2,ic3,ic4,ic5,ic2_,quantile_ic3
108819,LA,Female,456.0,1,0,87,4,4.0,165,208.0,216,251.0,7768.0,Low,"(-0.001, 287.0]"
4991,KS,Female,436.0,0,1,67,16,23.0,313,321.0,351,363.0,10419.0,Low,"(287.0, 365.0]"
86387,ND,Male,338.0,0,1,82,10,10.0,248,274.0,318,350.0,11687.0,Low,"(287.0, 365.0]"
24997,SC,Female,474.0,0,2,72,20,5.0,282,332.0,316,331.0,9849.0,Low,"(287.0, 365.0]"
189958,TX,Female,838.0,0,0,77,3,5.0,306,403.0,394,455.0,14811.0,Moderate,"(365.0, 479.75]"
120022,TX,Female,825.0,1,3,51,10,20.0,564,572.0,590,611.0,19618.0,Moderate,"(479.75, 1311.0]"
36809,TX,Male,876.0,0,8,55,4,5.0,515,525.0,576,574.0,18148.0,Moderate,"(479.75, 1311.0]"
99761,MO,Male,631.0,0,0,80,6,6.0,370,380.0,382,398.0,12100.0,Moderate,"(365.0, 479.75]"
68120,MI,Female,698.0,0,6,83,12,20.0,340,396.0,355,436.0,15577.0,Moderate,"(287.0, 365.0]"
102372,MO,Male,557.0,0,4,61,13,23.0,298,364.0,326,365.0,13056.0,Low,"(287.0, 365.0]"
6050,MO,Female,691.0,1,0,84,10,32.0,311,347.0,383,411.0,12519.0,Low,"(365.0, 479.75]"
118657,TX,Female,368.0,1,1,80,7,11.0,171,200.0,227,245.0,10255.0,Low,"(-0.001, 287.0]"
169135,CA,Female,1751.0,37,4,63,25,10.0,273,282.0,328,340.0,12557.0,Low,"(287.0, 365.0]"
187748,FL,Female,865.0,3,7,21,8,7.0,341,387.0,392,432.0,15630.0,Moderate,"(365.0, 479.75]"
73786,MI,Male,1176.0,3,1,80,8,12.0,558,608.0,609,672.0,21886.0,Moderate,"(479.75, 1311.0]"
47276,AL,Male,485.0,1,1,92,7,6.0,247,378.0,305,370.0,12619.0,Moderate,"(287.0, 365.0]"
27329,GA,Male,684.0,1,1,75,15,15.0,282,318.0,336,375.0,13025.0,Low,"(287.0, 365.0]"
102579,MO,U,300.0,0,0,81,5,5.0,240,283.0,285,322.0,10527.0,Low,"(-0.001, 287.0]"
145403,CA,Female,2730.0,89,17,55,5,10.0,294,304.0,391,447.0,15068.0,Low,"(365.0, 479.75]"
59814,IN,Female,392.0,0,0,85,5,5.0,249,301.0,295,343.0,11274.0,Low,"(287.0, 365.0]"
85059,MN,Male,303.0,0,1,86,3,5.0,254,294.0,299,337.0,12469.0,Low,"(287.0, 365.0]"
168103,CA,Male,1279.0,5,56,35,8,10.0,280,249.0,315,276.0,6474.0,Low,"(287.0, 365.0]"
13452,FL,Male,562.0,0,6,21,7,10.0,257,268.0,312,313.0,11595.0,Low,"(287.0, 365.0]"
183673,WA,Female,413.0,0,29,43,9,10.0,214,227.0,229,249.0,6780.0,Low,"(-0.001, 287.0]"
160306,CA,Female,1283.0,0,6,45,12,10.0,360,386.0,367,380.0,12397.0,Moderate,"(365.0, 479.75]"
140347,NM,Male,911.0,8,7,57,8,10.0,224,285.0,319,378.0,12142.0,Low,"(287.0, 365.0]"
57092,KY,Male,1110.0,6,0,79,23,36.0,452,474.0,532,542.0,17207.0,Moderate,"(479.75, 1311.0]"
171216,CA,Female,1361.0,13,9,43,5,5.0,368,409.0,441,487.0,16200.0,Moderate,"(365.0, 479.75]"
111861,AR,Male,340.0,0,1,76,3,5.0,136,150.0,165,196.0,7061.0,Low,"(-0.001, 287.0]"
66393,MI,Male,605.0,1,2,14,21,50.0,369,415.0,377,441.0,14582.0,Moderate,"(365.0, 479.75]"
189848,FL,Male,885.0,6,18,11,9,12.0,264,331.0,343,414.0,18769.0,Low,"(287.0, 365.0]"
103298,MO,Female,588.0,0,2,69,12,15.0,258,310.0,293,340.0,11512.0,Low,"(287.0, 365.0]"
104442,KS,Female,2172.0,56,4,45,23,35.0,1033,1048.0,1031,1078.0,42625.0,High,"(479.75, 1311.0]"
83279,MN,Female,1300.0,3,1,66,9,19.0,596,717.0,674,772.0,28518.0,Moderate,"(479.75, 1311.0]"
153026,CA,Female,1625.0,0,7,23,6,10.0,196,197.0,238,256.0,10679.0,Low,"(-0.001, 287.0]"
162687,CA,Female,3238.0,93,17,45,15,35.0,271,389.0,325,402.0,21383.0,Moderate,"(287.0, 365.0]"
133283,ID,Male,595.0,1,2,52,10,15.0,276,283.0,312,323.0,9788.0,Low,"(287.0, 365.0]"
58934,KY,Female,282.0,1,0,87,15,10.0,169,198.0,190,225.0,7323.0,Low,"(-0.001, 287.0]"
151195,CA,Female,3905.0,95,14,37,8,10.0,882,1022.0,923,989.0,35563.0,High,"(479.75, 1311.0]"
1322,MI,Female,376.0,0,3,77,12,14.0,397,401.0,405,412.0,15260.0,Moderate,"(365.0, 479.75]"
157307,CA,Male,3254.0,91,16,44,25,30.0,481,607.0,485,614.0,18646.0,Moderate,"(479.75, 1311.0]"
175582,OR,Female,411.0,0,6,55,9,15.0,198,225.0,225,240.0,9565.0,Low,"(-0.001, 287.0]"
78875,WI,Female,1043.0,3,10,64,15,15.0,519,544.0,578,604.0,22555.0,Moderate,"(479.75, 1311.0]"
57705,KY,Female,375.0,0,0,72,3,5.0,145,138.0,189,205.0,8278.0,Low,"(-0.001, 287.0]"
70039,MI,Male,828.0,5,6,76,10,13.0,452,495.0,515,594.0,21946.0,Moderate,"(479.75, 1311.0]"
138307,AZ,Female,1711.0,33,9,18,12,18.0,401,441.0,527,608.0,23098.0,Moderate,"(479.75, 1311.0]"
163614,CA,Female,4051.0,97,22,57,4,10.0,588,605.0,617,630.0,21692.0,Moderate,"(479.75, 1311.0]"
21966,NC,Female,824.0,3,2,59,5,6.0,285,305.0,333,356.0,13339.0,Low,"(287.0, 365.0]"
44433,FL,Male,606.0,2,6,24,11,10.0,220,244.0,265,290.0,11294.0,Low,"(-0.001, 287.0]"
189234,NV,Female,781.0,1,4,15,6,5.0,221,263.0,294,321.0,13071.0,Low,"(287.0, 365.0]"
37304,FL,Male,640.0,9,4,40,7,5.0,244,266.0,303,335.0,12992.0,Low,"(287.0, 365.0]"
35728,FL,Male,786.0,1,9,24,11,10.0,339,354.0,349,361.0,11296.0,Low,"(287.0, 365.0]"
30640,GA,Female,629.0,0,5,54,10,15.0,256,339.0,319,420.0,15293.0,Low,"(287.0, 365.0]"
7734,WI,Male,683.0,1,2,92,11,20.0,331,349.0,367,397.0,13025.0,Low,"(365.0, 479.75]"
42776,FL,Male,1385.0,31,5,13,14,16.0,300,358.0,391,472.0,21226.0,Low,"(365.0, 479.75]"
44817,FL,Female,534.0,0,2,25,3,5.0,197,223.0,231,254.0,9144.0,Low,"(-0.001, 287.0]"
165241,CA,Male,2589.0,81,5,60,11,15.0,620,650.0,692,733.0,28038.0,Moderate,"(479.75, 1311.0]"
111371,AR,U,655.0,0,2,48,8,20.0,356,401.0,362,412.0,13334.0,Moderate,"(287.0, 365.0]"
134398,UT,Female,777.0,2,4,59,7,10.0,317,408.0,346,431.0,14867.0,Moderate,"(287.0, 365.0]"
88868,IL,Female,2313.0,65,9,56,7,8.0,502,646.0,579,725.0,28018.0,Moderate,"(479.75, 1311.0]"
183223,WA,Male,876.0,3,4,37,15,23.0,337,353.0,403,439.0,15017.0,Low,"(365.0, 479.75]"
186925,SD,Female,235.0,0,1,84,10,15.0,211,257.0,250,295.0,9870.0,Low,"(-0.001, 287.0]"
132097,CA,Female,1988.0,49,15,38,12,13.0,364,463.0,429,494.0,17239.0,Moderate,"(365.0, 479.75]"
61962,IN,Female,970.0,11,1,66,12,25.0,314,370.0,389,455.0,15281.0,Low,"(365.0, 479.75]"
162656,CA,Female,685.0,0,3,60,17,20.0,166,205.0,227,257.0,7945.0,Low,"(-0.001, 287.0]"
79602,WI,Male,937.0,7,13,52,10,15.0,321,441.0,433,545.0,18567.0,Moderate,"(365.0, 479.75]"
65578,MI,Female,693.0,0,1,88,10,21.0,399,415.0,446,481.0,15421.0,Moderate,"(365.0, 479.75]"
169186,CA,Male,1050.0,6,1,59,5,9.0,256,290.0,296,339.0,11406.0,Low,"(287.0, 365.0]"
189438,HI,Male,1563.0,50,28,15,7,9.0,263,349.0,275,360.0,16647.0,Low,"(-0.001, 287.0]"
110871,AR,Female,341.0,0,1,80,4,5.0,160,215.0,215,252.0,8707.0,Low,"(-0.001, 287.0]"
168370,CA,Female,2798.0,76,29,36,14,15.0,425,428.0,469,474.0,21926.0,Moderate,"(365.0, 479.75]"
156618,CA,Female,2043.0,53,19,56,9,25.0,364,385.0,412,423.0,19087.0,Moderate,"(365.0, 479.75]"
109858,LA,Female,772.0,0,0,70,9,15.0,369,365.0,447,446.0,16215.0,Low,"(365.0, 479.75]"
99501,MO,Female,988.0,2,1,80,10,10.0,509,521.0,509,529.0,15666.0,Moderate,"(479.75, 1311.0]"
125467,TX,Female,431.0,0,8,61,12,15.0,194,209.0,219,223.0,8888.0,Low,"(-0.001, 287.0]"
55956,FL,Female,1625.0,35,5,21,9,10.0,450,531.0,578,660.0,33485.0,Moderate,"(479.75, 1311.0]"
103644,MO,Female,376.0,0,0,71,6,10.0,178,233.0,219,248.0,10244.0,Low,"(-0.001, 287.0]"
39613,FL,Female,701.0,1,6,37,9,5.0,332,348.0,394,403.0,13020.0,Low,"(365.0, 479.75]"
159,MN,Male,530.0,1,1,78,9,12.0,236,307.0,296,359.0,12208.0,Low,"(287.0, 365.0]"
129748,CO,Female,1208.0,0,4,29,13,16.0,560,549.0,616,612.0,18843.0,Moderate,"(479.75, 1311.0]"
174576,OR,Female,681.0,0,5,54,30,51.0,335,398.0,356,419.0,14011.0,Moderate,"(287.0, 365.0]"
71639,MI,Male,755.0,0,6,57,12,17.0,496,530.0,520,578.0,16944.0,Moderate,"(479.75, 1311.0]"
172851,CA,Male,1148.0,15,5,49,13,10.0,240,311.0,321,423.0,16188.0,Low,"(287.0, 365.0]"
164364,CA,Female,2332.0,71,6,59,5,6.0,508,533.0,528,574.0,19798.0,Moderate,"(479.75, 1311.0]"
176253,OR,Female,1506.0,20,6,35,32,50.0,517,573.0,632,711.0,39301.0,Moderate,"(479.75, 1311.0]"
140181,CO,Female,487.0,1,5,32,3,3.0,117,152.0,161,197.0,9103.0,Low,"(-0.001, 287.0]"
5331,NC,U,1618.0,12,6,35,11,14.0,508,580.0,527,635.0,22608.0,Moderate,"(479.75, 1311.0]"
31953,IL,Male,1210.0,3,8,61,12,12.0,471,519.0,511,553.0,17995.0,Moderate,"(479.75, 1311.0]"
79399,WI,Male,487.0,0,1,82,17,30.0,298,322.0,328,360.0,11498.0,Low,"(287.0, 365.0]"
74732,MI,Male,229.0,0,2,69,15,15.0,214,260.0,246,285.0,8985.0,Low,"(-0.001, 287.0]"
36395,FL,Male,885.0,1,4,5,11,15.0,345,565.0,473,595.0,30256.0,Moderate,"(365.0, 479.75]"
75835,IA,Female,298.0,0,4,64,3,5.0,234,250.0,269,279.0,9825.0,Low,"(-0.001, 287.0]"
4606,IL,Female,1045.0,1,33,56,24,25.0,288,347.0,337,399.0,12829.0,Low,"(287.0, 365.0]"
51234,TN,Female,484.0,0,4,62,9,25.0,232,324.0,265,318.0,10806.0,Low,"(-0.001, 287.0]"
71616,MI,Male,501.0,0,2,71,27,50.0,397,403.0,424,434.0,12437.0,Moderate,"(365.0, 479.75]"
182697,WA,U,613.0,2,3,56,20,20.0,246,290.0,296,335.0,11634.0,Low,"(287.0, 365.0]"
173100,CA,Female,625.0,0,1,63,13,21.0,172,190.0,226,250.0,8875.0,Low,"(-0.001, 287.0]"
172784,CA,Female,688.0,0,3,66,5,5.0,175,187.0,258,292.0,9422.0,Low,"(-0.001, 287.0]"
145637,CA,Female,2908.0,87,5,54,16,25.0,606,644.0,677,717.0,23934.0,Moderate,"(479.75, 1311.0]"
41445,FL,Male,1007.0,16,5,30,17,35.0,433,498.0,543,608.0,22698.0,Moderate,"(479.75, 1311.0]"
22900,SC,Female,750.0,7,3,74,21,10.0,170,171.0,223,213.0,10765.0,Low,"(-0.001, 287.0]"
93086,IL,Female,1088.0,11,48,32,20,20.0,241,288.0,308,343.0,10050.0,Low,"(287.0, 365.0]"
95727,IL,U,364.0,0,2,56,15,18.0,305,333.0,329,383.0,12461.0,Low,"(287.0, 365.0]"
127759,TX,Male,304.0,0,5,61,5,6.0,249,260.0,281,297.0,9565.0,Low,"(-0.001, 287.0]"
190666,CA,Male,1202.0,4,11,56,8,13.0,256,281.0,308,325.0,14662.0,Low,"(287.0, 365.0]"
90894,IL,Female,827.0,1,1,79,4,4.0,369,415.0,386,430.0,14536.0,Moderate,"(365.0, 479.75]"
160275,CA,Female,1585.0,18,11,50,20,5.0,331,358.0,373,405.0,14925.0,Low,"(365.0, 479.75]"
184723,AK,Male,1037.0,3,2,30,16,10.0,472,513.0,533,568.0,17888.0,Moderate,"(479.75, 1311.0]"
52548,TN,Male,457.0,1,0,82,13,14.0,203,270.0,256,316.0,10766.0,Low,"(-0.001, 287.0]"
158813,CA,Male,2279.0,84,8,34,9,10.0,429,463.0,491,520.0,25286.0,Moderate,"(479.75, 1311.0]"
73008,MI,Female,587.0,0,1,91,8,12.0,305,325.0,316,345.0,10907.0,Low,"(287.0, 365.0]"
105144,KS,Female,424.0,0,1,77,4,3.0,192,244.0,236,298.0,9813.0,Low,"(-0.001, 287.0]"
52132,TN,Female,397.0,0,0,89,6,7.0,271,293.0,270,292.0,9937.0,Low,"(-0.001, 287.0]"
12474,FL,Female,739.0,0,2,34,8,10.0,340,347.0,339,348.0,12436.0,Low,"(287.0, 365.0]"
160425,CA,U,1135.0,5,10,53,9,12.0,265,299.0,306,324.0,11259.0,Low,"(287.0, 365.0]"
175112,CA,Female,3018.0,96,20,45,20,20.0,728,749.0,749,757.0,21525.0,Moderate,"(479.75, 1311.0]"
51382,TN,Male,688.0,0,1,69,10,25.0,311,364.0,335,377.0,11395.0,Low,"(287.0, 365.0]"
146153,CA,Female,1442.0,16,36,46,18,44.0,293,321.0,333,368.0,10759.0,Low,"(287.0, 365.0]"
133743,ID,Male,491.0,0,2,40,8,20.0,218,255.0,248,283.0,9606.0,Low,"(-0.001, 287.0]"
155602,CA,Male,1426.0,2,4,51,20,25.0,435,534.0,509,577.0,21462.0,Moderate,"(479.75, 1311.0]"
149199,CA,Male,2667.0,89,28,36,7,15.0,481,577.0,579,671.0,23903.0,Moderate,"(479.75, 1311.0]"
124514,TX,Female,575.0,0,6,78,17,26.0,425,422.0,449,451.0,12960.0,Moderate,"(365.0, 479.75]"
57407,KY,Male,1453.0,27,5,77,15,21.0,512,607.0,590,658.0,22926.0,Moderate,"(479.75, 1311.0]"
185774,NC,Female,650.0,3,1,59,15,12.0,278,372.0,339,445.0,17843.0,Low,"(287.0, 365.0]"
189962,CA,Male,833.0,6,11,43,11,10.0,295,299.0,378,403.0,13341.0,Low,"(365.0, 479.75]"
27045,WI,Female,571.0,2,2,65,8,16.0,217,259.0,280,327.0,12055.0,Low,"(-0.001, 287.0]"
97424,IL,Male,413.0,1,1,89,4,5.0,166,239.0,259,323.0,11274.0,Low,"(-0.001, 287.0]"
163591,CA,Male,3919.0,93,17,48,23,35.0,427,453.0,552,589.0,25828.0,Moderate,"(479.75, 1311.0]"
15772,NC,Female,439.0,0,0,77,5,10.0,134,189.0,168,212.0,7525.0,Low,"(-0.001, 287.0]"
71427,MI,Male,914.0,2,2,74,16,30.0,421,530.0,467,543.0,20079.0,Moderate,"(365.0, 479.75]"
159039,CA,Female,1656.0,18,10,36,15,25.0,298,350.0,356,388.0,17943.0,Low,"(287.0, 365.0]"
22984,SC,Female,0.0,0,0,0,6,1.0,0,0.0,0,0.0,0.0,Low,"(-0.001, 287.0]"
89210,AR,Female,493.0,1,3,35,44,25.0,188,202.0,223,259.0,9997.0,Low,"(-0.001, 287.0]"
6490,WA,Male,1118.0,7,5,54,22,25.0,354,453.0,385,466.0,13991.0,Moderate,"(365.0, 479.75]"
48003,AL,U,765.0,1,1,68,7,10.0,408,430.0,441,472.0,15150.0,Moderate,"(365.0, 479.75]"
189199,KS,Female,636.0,0,4,47,16,25.0,311,412.0,332,495.0,16133.0,Moderate,"(287.0, 365.0]"
117882,AR,Female,424.0,0,0,44,11,20.0,252,303.0,299,354.0,14198.0,Low,"(287.0, 365.0]"
174932,OR,Female,923.0,1,2,50,12,20.0,447,481.0,493,524.0,17104.0,Moderate,"(479.75, 1311.0]"
101033,MO,Male,696.0,0,3,67,13,21.0,387,406.0,421,430.0,12711.0,Moderate,"(365.0, 479.75]"
143299,CA,Male,2581.0,71,34,41,14,15.0,555,641.0,561,676.0,21182.0,Moderate,"(479.75, 1311.0]"
189749,FL,Male,1093.0,7,9,15,9,10.0,366,413.0,434,478.0,19287.0,Moderate,"(365.0, 479.75]"
127108,TX,Female,727.0,0,2,53,13,10.0,427,421.0,431,437.0,14147.0,Moderate,"(365.0, 479.75]"
74614,MI,Female,616.0,1,1,80,4,5.0,342,373.0,375,403.0,11510.0,Low,"(365.0, 479.75]"
182519,WA,Male,635.0,1,3,52,15,5.0,236,243.0,298,307.0,11588.0,Low,"(287.0, 365.0]"
95467,IL,Female,765.0,2,1,78,5,4.0,352,381.0,435,456.0,18503.0,Moderate,"(365.0, 479.75]"
126530,TX,Male,369.0,0,7,82,25,30.0,253,269.0,266,291.0,7909.0,Low,"(-0.001, 287.0]"
9049,FL,Female,586.0,0,37,27,8,15.0,323,327.0,334,335.0,8833.0,Low,"(287.0, 365.0]"
19986,NC,Male,397.0,0,0,90,9,10.0,183,210.0,230,255.0,7214.0,Low,"(-0.001, 287.0]"
25731,GA,Male,804.0,7,2,54,15,21.0,366,408.0,400,441.0,15041.0,Moderate,"(365.0, 479.75]"
45258,FL,Female,518.0,0,7,12,10,5.0,184,213.0,228,264.0,11126.0,Low,"(-0.001, 287.0]"
175996,OR,Female,1149.0,6,7,53,11,10.0,504,526.0,550,580.0,19641.0,Moderate,"(479.75, 1311.0]"
56113,MS,Male,494.0,0,1,65,4,5.0,259,306.0,296,333.0,10812.0,Low,"(287.0, 365.0]"
138945,AZ,Female,1773.0,42,7,15,11,23.0,226,354.0,342,425.0,16919.0,Low,"(287.0, 365.0]"
135098,AZ,Female,699.0,0,12,35,7,20.0,250,290.0,286,299.0,15108.0,Low,"(-0.001, 287.0]"
87074,MT,Female,320.0,0,0,78,10,5.0,172,208.0,247,285.0,9900.0,Low,"(-0.001, 287.0]"
23723,SC,Male,880.0,2,2,49,7,10.0,412,433.0,469,505.0,18480.0,Moderate,"(365.0, 479.75]"
116053,TX,Male,1112.0,4,2,62,6,6.0,594,619.0,597,639.0,26632.0,Moderate,"(479.75, 1311.0]"
92021,IL,Male,960.0,0,8,71,20,20.0,344,411.0,398,459.0,16580.0,Moderate,"(365.0, 479.75]"
164989,CA,Female,5287.0,98,10,51,13,30.0,1032,1105.0,949,1002.0,43904.0,High,"(479.75, 1311.0]"
126013,TX,Male,697.0,0,2,64,15,20.0,435,488.0,457,497.0,15966.0,Moderate,"(365.0, 479.75]"
117076,TX,Female,548.0,0,11,79,7,10.0,238,236.0,261,271.0,7325.0,Low,"(-0.001, 287.0]"
26680,GA,Female,794.0,2,2,69,10,15.0,323,396.0,461,507.0,21758.0,Moderate,"(365.0, 479.75]"
176252,OR,Male,716.0,2,1,37,10,15.0,371,373.0,419,421.0,15858.0,Low,"(365.0, 479.75]"
119154,TX,U,595.0,0,0,62,5,10.0,400,429.0,387,426.0,14881.0,Moderate,"(365.0, 479.75]"
141442,NV,Male,943.0,0,11,25,17,18.0,497,509.0,523,533.0,17961.0,Moderate,"(479.75, 1311.0]"
1012,NC,Male,1133.0,22,0,66,12,15.0,430,601.0,533,621.0,26361.0,Moderate,"(479.75, 1311.0]"
42878,FL,Female,595.0,0,6,4,6,10.0,248,274.0,288,313.0,15936.0,Low,"(287.0, 365.0]"
188896,AZ,Male,705.0,1,3,14,25,40.0,286,293.0,284,298.0,10610.0,Low,"(-0.001, 287.0]"
99338,MO,Female,1844.0,43,3,52,7,10.0,676,713.0,726,786.0,25507.0,Moderate,"(479.75, 1311.0]"
64563,IN,Female,334.0,0,0,58,13,20.0,227,265.0,269,307.0,10104.0,Low,"(-0.001, 287.0]"
5335,TX,Female,515.0,1,2,56,10,10.0,271,361.0,315,362.0,13012.0,Low,"(287.0, 365.0]"
112703,OK,Female,318.0,0,1,80,15,15.0,148,197.0,200,236.0,7787.0,Low,"(-0.001, 287.0]"
32380,FL,Male,825.0,5,7,5,4,5.0,266,263.0,405,419.0,17633.0,Low,"(365.0, 479.75]"
40566,FL,Female,1530.0,25,15,16,10,17.0,442,545.0,535,619.0,23340.0,Moderate,"(479.75, 1311.0]"
32359,FL,Male,922.0,1,6,18,4,3.0,292,304.0,319,335.0,10541.0,Low,"(287.0, 365.0]"
146628,CA,Female,1999.0,50,41,41,13,10.0,154,163.0,215,220.0,6449.0,Low,"(-0.001, 287.0]"
113690,OK,Male,530.0,1,10,42,20,10.0,224,242.0,316,360.0,14188.0,Low,"(287.0, 365.0]"
102011,MO,Female,576.0,0,0,83,19,30.0,243,312.0,301,354.0,12603.0,Low,"(287.0, 365.0]"
17714,NC,Female,770.0,0,1,70,12,26.0,350,409.0,354,436.0,11822.0,Moderate,"(287.0, 365.0]"
134619,UT,Male,925.0,2,5,71,9,11.0,456,457.0,463,458.0,12465.0,Moderate,"(365.0, 479.75]"
106649,NE,Female,827.0,0,3,38,19,26.0,535,542.0,598,597.0,21162.0,Moderate,"(479.75, 1311.0]"
147045,CA,Female,1989.0,49,13,50,7,10.0,526,607.0,540,572.0,19716.0,Moderate,"(479.75, 1311.0]"
86420,ND,Female,734.0,0,0,70,5,7.0,408,404.0,403,402.0,11843.0,Moderate,"(365.0, 479.75]"
20445,NC,Male,572.0,2,4,48,17,20.0,212,227.0,263,282.0,9728.0,Low,"(-0.001, 287.0]"
89924,IN,Female,1152.0,9,2,53,5,5.0,521,546.0,542,561.0,17112.0,Moderate,"(479.75, 1311.0]"
156937,CA,Male,1605.0,20,27,41,15,17.0,416,420.0,442,443.0,15534.0,Moderate,"(365.0, 479.75]"
151986,CA,Female,2598.0,78,8,38,9,15.0,518,570.0,576,627.0,27570.0,Moderate,"(479.75, 1311.0]"
139324,NM,U,1017.0,3,6,35,10,15.0,322,521.0,407,590.0,22316.0,Moderate,"(365.0, 479.75]"
154067,CA,Female,967.0,17,8,69,8,10.0,381,391.0,392,426.0,10138.0,Moderate,"(365.0, 479.75]"
74825,IA,Female,310.0,0,0,84,4,5.0,175,288.0,244,316.0,11934.0,Low,"(-0.001, 287.0]"
22425,SC,Female,454.0,0,1,90,13,20.0,238,261.0,290,304.0,9795.0,Low,"(287.0, 365.0]"
55450,MS,Female,350.0,0,0,89,3,5.0,173,220.0,241,280.0,9613.0,Low,"(-0.001, 287.0]"
64650,MI,Male,587.0,0,7,86,26,40.0,304,319.0,362,400.0,15481.0,Low,"(287.0, 365.0]"
144974,CA,Male,3404.0,96,7,44,10,20.0,752,750.0,770,761.0,31850.0,Moderate,"(479.75, 1311.0]"
4254,CA,Male,1738.0,29,24,43,17,20.0,355,375.0,387,395.0,15779.0,Low,"(365.0, 479.75]"
171188,CA,Female,1283.0,18,3,63,11,14.0,223,292.0,295,359.0,13175.0,Low,"(287.0, 365.0]"
181569,WA,Female,886.0,8,1,42,17,21.0,293,351.0,366,433.0,16413.0,Low,"(365.0, 479.75]"
68797,MI,Female,927.0,2,8,80,7,10.0,323,359.0,333,371.0,18248.0,Low,"(287.0, 365.0]"
99602,MO,Female,649.0,0,1,71,7,10.0,317,399.0,350,410.0,16063.0,Moderate,"(287.0, 365.0]"
182586,WA,Male,429.0,0,1,49,6,8.0,192,215.0,224,259.0,8712.0,Low,"(-0.001, 287.0]"
11023,CA,Male,1869.0,38,5,61,6,5.0,559,560.0,577,600.0,20539.0,Moderate,"(479.75, 1311.0]"
176409,OR,Male,709.0,0,2,53,12,30.0,361,442.0,440,494.0,15076.0,Moderate,"(365.0, 479.75]"
72452,MI,Female,951.0,2,1,74,3,4.0,601,611.0,639,648.0,20169.0,Moderate,"(479.75, 1311.0]"
77523,WI,Female,856.0,0,3,81,8,15.0,458,478.0,497,536.0,18209.0,Moderate,"(479.75, 1311.0]"
29130,GA,Male,664.0,1,0,86,9,10.0,357,363.0,389,414.0,11747.0,Low,"(365.0, 479.75]"
141308,UT,Female,695.0,0,1,81,4,4.0,288,371.0,338,412.0,11994.0,Low,"(287.0, 365.0]"
15349,NC,Male,651.0,14,1,62,20,30.0,201,367.0,336,472.0,30052.0,Low,"(287.0, 365.0]"
124095,TX,Female,328.0,0,16,65,15,21.0,268,308.0,300,317.0,10558.0,Low,"(287.0, 365.0]"
106583,NE,Male,337.0,0,1,83,5,5.0,296,344.0,350,415.0,14902.0,Low,"(287.0, 365.0]"
131263,CO,Female,475.0,9,5,46,9,12.0,82,90.0,150,125.0,7813.0,Low,"(-0.001, 287.0]"
14376,KY,Female,295.0,0,0,73,9,15.0,182,219.0,242,285.0,10151.0,Low,"(-0.001, 287.0]"
147641,CA,Female,2302.0,67,15,48,7,10.0,313,390.0,411,521.0,18199.0,Moderate,"(365.0, 479.75]"
131972,CO,Female,513.0,0,3,59,5,6.0,250,288.0,313,347.0,11462.0,Low,"(287.0, 365.0]"
170714,CA,Female,1452.0,4,9,61,12,20.0,286,279.0,346,363.0,13126.0,Low,"(287.0, 365.0]"
167755,CA,Male,5940.0,99,18,41,13,18.0,761,1114.0,721,1004.0,43571.0,High,"(479.75, 1311.0]"
188721,IL,Female,1159.0,3,3,68,12,20.0,505,511.0,529,541.0,16156.0,Moderate,"(479.75, 1311.0]"
4026,IN,Female,748.0,6,2,62,3,2.0,444,495.0,515,571.0,20264.0,Moderate,"(479.75, 1311.0]"
151679,CA,Female,1478.0,14,12,52,21,23.0,339,383.0,334,354.0,11745.0,Moderate,"(287.0, 365.0]"
155963,CA,Female,1272.0,0,11,53,6,10.0,405,410.0,421,433.0,11674.0,Moderate,"(365.0, 479.75]"
70881,MI,Male,331.0,0,0,88,13,15.0,182,206.0,219,235.0,7226.0,Low,"(-0.001, 287.0]"
2153,TX,Male,839.0,0,1,66,7,8.0,363,419.0,445,484.0,15463.0,Moderate,"(365.0, 479.75]"
173192,CA,Female,608.0,2,11,58,9,10.0,165,173.0,219,254.0,10193.0,Low,"(-0.001, 287.0]"
4390,WA,Female,727.0,5,6,33,8,10.0,345,395.0,401,449.0,16422.0,Moderate,"(365.0, 479.75]"
178789,WA,Female,1364.0,6,4,50,20,10.0,411,477.0,483,564.0,18678.0,Moderate,"(479.75, 1311.0]"
79650,WI,Female,731.0,4,2,80,8,10.0,359,402.0,410,447.0,14412.0,Moderate,"(365.0, 479.75]"
163316,CA,Male,4769.0,90,9,23,28,40.0,518,660.0,607,757.0,38507.0,Moderate,"(479.75, 1311.0]"
93824,IL,Female,1105.0,2,21,62,4,10.0,351,461.0,362,468.0,13805.0,Moderate,"(287.0, 365.0]"
33190,FL,Female,1010.0,24,5,32,7,11.0,407,519.0,560,632.0,23774.0,Moderate,"(479.75, 1311.0]"
4017,CA,Female,5725.0,97,13,22,9,15.0,610,763.0,698,807.0,53158.0,High,"(479.75, 1311.0]"
176140,OR,Male,709.0,0,4,49,8,8.0,349,431.0,420,512.0,18938.0,Moderate,"(365.0, 479.75]"
120720,TX,Male,214.0,1,4,87,17,23.0,151,176.0,203,240.0,8210.0,Low,"(-0.001, 287.0]"
80733,WI,Female,491.0,0,1,79,7,15.0,255,331.0,314,349.0,12302.0,Low,"(287.0, 365.0]"
131468,CO,Female,726.0,0,2,56,7,8.0,303,321.0,362,400.0,15904.0,Low,"(287.0, 365.0]"
